One “master” query: tables + columns + PK + FK + data types + defaults,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
SchemaName,TableName,ColumnOrder,ColumnName,DataType,IsNullable,IsIdentity,IsComputed,DefaultDefinition,PrimaryKeyOrdinal,FK_Name,RefSchema,RefTable,RefColumn,ColumnDescription
dbo,PayRollConfirmDetails,1,SYS_ID,int,0,1,0,NULL,1,NULL,NULL,NULL,NULL,NULL
dbo,PayRollConfirmDetails,2,ORDER_ID,int,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PayRollConfirmDetails,3,INSTALLER_ID,int,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PayRollConfirmDetails,4,INSTALLER_NAME,varchar(100),0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PayRollConfirmDetails,5,PAYROLL_WEEK,varchar(50),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PayRollConfirmDetails,6,PAYROLL_FROM,date,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PayRollConfirmDetails,7,PAYROLL_TO,date,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PayRollConfirmDetails,8,ERROR_COUNT,int,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PayRollConfirmDetails,9,CONFIRMED,int,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PayRollConfirmDetails,10,CONFIRMED_FLG,int,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PayRollConfirmDetails,11,CONFIRMED_TIME,date,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PayRollConfirmDetails,12,SIGN_LINK,varchar(100),0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PayRollConfirmDetails,13,SIGN_CONTENT,varchar(200),0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PayRollConfirmDetails,14,NAME,varchar(50),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PDA_RETURNS,1,PDR_ID,"decimal(18,0)",0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PDA_RETURNS,2,PDR_SALES_DETAIL_ID,int,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PDA_RETURNS,3,PDR_UPDATE_TYPE,varchar(50),0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PDA_RETURNS,4,PDR_NEW_QTY,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PDA_RETURNS,5,PDR_SALES_ORDER_NUMBER,int,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PDA_RETURNS,6,PDR_COMPLETED_FLAG,bit,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_REGISTER,1,PRG_COMPANY_ID,int,0,0,0,NULL,1,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_REGISTER,2,PRG_WHSMAS_ID,int,0,0,0,NULL,2,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_REGISTER,3,PRG_OPERATOR_ID,varchar(15),0,0,0,NULL,3,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_REGISTER,4,PRG_CARD_NUMBER,int,0,0,0,NULL,4,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_REGISTER,5,PRG_TRANSACTION_DATE,datetime,0,0,0,NULL,5,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_REGISTER,6,PRG_QUANTITY_1,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_REGISTER,7,PRG_UOM_1,varchar(3),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_REGISTER,8,PRG_QUANTITY_2,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_REGISTER,9,PRG_UOM_2,varchar(3),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_REGISTER,10,PRG_QUANTITY_3,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_REGISTER,11,PRG_UOM_3,varchar(3),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_REGISTER,12,PRG_BIN_LOCATION,varchar(6),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_REGISTER,13,PRG_SYSTEM_DATE,datetime,1,0,0,(getdate()),NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_UPDATE,1,PUP_COMPANY_ID,int,0,0,0,NULL,1,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_UPDATE,2,PUP_CARD_NUMBER,int,0,0,0,NULL,2,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_UPDATE,3,PUP_ITEM_FIRST,varchar(6),0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_UPDATE,4,PUP_ITEM_LAST,varchar(9),0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_UPDATE,5,PUP_WHSMAS_ID,int,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_UPDATE,6,PUP_QUANTITY_1,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_UPDATE,7,PUP_UOM_1,varchar(3),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_UPDATE,8,PUP_QUANTITY_2,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_UPDATE,9,PUP_UOM_2,varchar(3),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_UPDATE,10,PUP_QUANTITY_3,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_UPDATE,11,PUP_UOM_3,varchar(3),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_UPDATE,12,PUP_QUANTITY_PIECES,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_UPDATE,13,PUP_ITEM_COUNTED_FLAG,bit,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_UPDATE,14,PUP_DATE_ENTERED,datetime,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_UPDATE,15,PUP_OPERATOR_ID,varchar(3),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_UPDATE,16,PUP_BIN_LOCATION,varchar(6),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_WORK,1,PHY_COMPANY_ID,int,0,0,0,NULL,1,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_WORK,2,PHY_WHSMAS_ID,int,0,0,0,NULL,2,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_WORK,3,PHY_CARD_NUMBER,int,0,0,0,NULL,3,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_WORK,4,PHY_ITEM_FIRST,varchar(6),0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_WORK,5,PHY_ITEM_LAST,varchar(9),0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_WORK,6,PHY_ITEM_ROLL_LOT,varchar(15),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_WORK,7,PHY_QUANTITY_1,float,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_WORK,8,PHY_UOM_1,varchar(3),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_WORK,9,PHY_QUANTITY_2,float,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_WORK,10,PHY_UOM_2,varchar(3),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_WORK,11,PHY_QUANTITY_3,float,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_WORK,12,PHY_UOM_3,varchar(3),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_WORK,13,PHY_QUANTITY_PIECES,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_WORK,14,PHY_ITEM_COUNTED_FLAG,bit,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_WORK,15,PHY_DATE_ENTERED,datetime,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_WORK,16,PHY_OPERATOR_ID,varchar(15),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_WORK,17,PHY_BIN_LOCATION,varchar(6),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_WORK,18,PHY_PROD_CLASS_CODE,varchar(10),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_WORK,19,PHY_REMNANT_LENGTH,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_WORK,20,PHY_REMNANT_WIDTH,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PHYSICAL_INVENTORY_WORK,21,PHY_DATE_PRINTED,datetime,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PickingMaterialStatus,1,Id,smallint,0,1,0,NULL,1,NULL,NULL,NULL,NULL,NULL
dbo,PickingMaterialStatus,2,Description,varchar(50),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PO_STATUS_DEFINITION,1,PSD_COMPANY_ID,int,0,0,0,NULL,1,NULL,NULL,NULL,NULL,NULL
dbo,PO_STATUS_DEFINITION,2,PSD_STATUS_NAME,varchar(45),0,0,0,NULL,2,NULL,NULL,NULL,NULL,NULL
dbo,PO_STATUS_DEFINITION,3,PSD_CREATE_INVENTORY,bit,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PO_STATUS_DEFINITION,4,PSD_STATUS_ID,int,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,Price_Code_Comments,1,PCC_ID,int,0,1,0,NULL,1,NULL,NULL,NULL,NULL,NULL
dbo,Price_Code_Comments,2,PCC_PRICE_CODE_ID,int,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,Price_Code_Comments,3,PCC_DESCRIPTION,varchar(50),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,Price_Code_Comments,4,PCC_COMMENT,text,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,Price_Code_Comments,5,PCC_DEFAULT_SELECTION,bit,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,Price_Code_Comments,6,PCC_PRINT_LOCATION,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PRICE_CODES,1,IPC_COMPANY_ID,int,0,0,0,NULL,1,NULL,NULL,NULL,NULL,NULL
dbo,PRICE_CODES,2,IPC_PRICE_CODE,int,0,0,0,NULL,2,NULL,NULL,NULL,NULL,NULL
dbo,PRICE_CODES,3,IPC_DESCRIPTION,varchar(15),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PRICE_CODES,4,IPC_COMMISSION_PERCENT,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PRICE_CODES,5,IPC_REBATE,bit,1,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PRICE_CODES,6,Id,int,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PRICE_CODES,7,IPC_RESTRICTED,bit,0,0,0,((0)),NULL,NULL,NULL,NULL,NULL,NULL
dbo,PriceChangeMethod,1,Id,int,0,0,0,NULL,1,NULL,NULL,NULL,NULL,NULL
dbo,PriceChangeMethod,2,Description,varchar(50),0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PriceChangeMethod,3,Code,char(10),0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PriceChangeMethod,4,InactiveDate,smalldatetime,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PriceChangeMethod,5,TimeStamp,timestamp,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PriceChangeOption,1,Id,int,0,0,0,NULL,1,NULL,NULL,NULL,NULL,NULL
dbo,PriceChangeOption,2,Description,varchar(50),0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PriceChangeOption,3,Code,char(10),0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PriceChangeOption,4,InactiveDate,smalldatetime,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PriceChangeOption,5,TimeStamp,timestamp,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PRINT_COMMENTS_ON,1,PCO_DESCRIPTION,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PRINT_COMMENTS_ON,2,PCO_ID,int,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PRODUCT_CLASS,1,PCL_COMPANY_ID,int,0,0,0,NULL,1,NULL,NULL,NULL,NULL,NULL
dbo,PRODUCT_CLASS,2,PCL_CLASS_CODE,varchar(10),0,0,0,NULL,2,NULL,NULL,NULL,NULL,NULL
dbo,PRODUCT_CLASS,3,PCL_CLASS_DESCRIPTION,varchar(30),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PRODUCT_CLASS,4,PCL_BUNDLING_TYPE_CODE,varchar(13),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PRODUCT_CLASS,5,PCL_PCLMAS_ID,int,0,1,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PRODUCT_CLASS,6,PCL_GL_SALES_ACCOUNT,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PRODUCT_CLASS,7,PCL_DEFAULT_SELLING_UM,varchar(2),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PRODUCT_CLASS,8,PCL_DEFAULT_PRICE_UM,varchar(2),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PRODUCT_CLASS,9,PCL_DEFAULT_STOCK_UM,varchar(2),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PRODUCT_CLASS,10,PCL_DEFAULT_LOTS_ROLLS,bit,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PRODUCT_CLASS,11,PCL_WASTE_PERCENTAGE,real,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PRODUCT_CLASS,12,ItemTypeId,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PRODUCT_CLASS,13,PCL_IS_CARPET,bit,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PROGRAM_EVENTS,1,EVT_EVENT_ID,int,0,1,0,NULL,1,NULL,NULL,NULL,NULL,NULL
dbo,PROGRAM_EVENTS,2,EVT_DESCRIPTION,varchar(100),0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PROGRAM_EVENTS,3,EVT_NOTIFY_BY_DEFAULT,bit,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,Project,1,Id,uniqueidentifier,0,0,0,NULL,1,NULL,NULL,NULL,NULL,NULL
dbo,Project,2,Builder_Id,uniqueidentifier,0,0,0,NULL,NULL,ProjectBuilderId_fk,dbo,Builder,Id,NULL
dbo,Project,3,Description,varchar(40),0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,Project,4,City,varchar(40),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,Project,5,County,varchar(40),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,Project,6,State,varchar(10),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,Project,7,Zip,varchar(5),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,Project,8,PriceChangeOption_Id,int,0,0,0,NULL,NULL,ProjectPriceChangeOptionId_fk,dbo,PriceChangeOption,Id,NULL
dbo,Project,9,PriceChangeDate,smalldatetime,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,Project,10,PriceChangeMethod_Id,int,0,0,0,NULL,NULL,ProjectPriceChangeMethodId_fk,dbo,PriceChangeMethod,Id,NULL
dbo,Project,11,PriceChangeAmount,"decimal(8,2)",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,Project,12,PriceUpdatedDate,smalldatetime,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,Project,13,UpgradeCommission,"decimal(5,2)",0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,Project,14,Incomplete,bit,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,Project,15,TimeStamp,timestamp,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,Project,16,Comment,varchar(2000),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,ProjectContact,1,Id,uniqueidentifier,0,0,0,NULL,1,NULL,NULL,NULL,NULL,NULL
dbo,ProjectContact,2,Project_Id,uniqueidentifier,0,0,0,NULL,NULL,ProjectContactProjectId_fk,dbo,Project,Id,NULL
dbo,ProjectContact,3,Title,varchar(40),0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,ProjectContact,4,Name,varchar(40),0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,ProjectContact,5,ContactType,char(10),0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,ProjectContact,6,ContactString,varchar(40),0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,ProjectContact,7,Comment,varchar(1000),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,ProjectContact,8,InactiveDate,smalldatetime,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,ProjectContact,9,TimeStamp,timestamp,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,ProjectContact,10,IncludeinQuote,bit,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,ProjectItem,1,Id,uniqueidentifier,0,0,0,NULL,1,NULL,NULL,NULL,NULL,NULL
dbo,ProjectItem,2,Project_Id,uniqueidentifier,0,0,0,NULL,NULL,ProjectItemProjectId_fk,dbo,Project,Id,NULL
dbo,ProjectItem,3,ItemMaster_Id,uniqueidentifier,0,0,0,NULL,NULL,ProjectItemItemId_fk,dbo,ITEM_MASTER,Id,NULL
dbo,ProjectItem,4,Price,smallmoney,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,ProjectItem,5,InactiveDate,smalldatetime,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,ProjectItem,6,TimeStamp,timestamp,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,ProjectModel,1,Id,uniqueidentifier,0,0,0,NULL,1,NULL,NULL,NULL,NULL,NULL
dbo,ProjectModel,2,Project_Id,uniqueidentifier,0,0,0,NULL,NULL,ProjectModelProjectId_fk,dbo,Project,Id,NULL
dbo,ProjectModel,3,Model_Id,uniqueidentifier,0,0,0,NULL,NULL,ProjectModelModelId_fk,dbo,Model,Id,NULL
dbo,ProjectModel,4,TimeStamp,timestamp,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,ProjectModel,5,QModelRoom_Id,uniqueidentifier,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,1,PDT_COMPANY_ID,int,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,2,PDT_WHSMAS_ID,int,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,3,PDT_PUROHD_ID,int,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,4,PDT_LINE_NUMBER,int,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,5,PDT_DISPLAY_LINE,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,6,PDT_LINE_TYPE,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,7,PDT_ITEM_FIRST,varchar(6),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,8,PDT_ITEM_LAST,varchar(9),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,9,PDT_ITEM_ROLL_LOT,varchar(15),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,10,PDT_ITEM_DYE_LOT,varchar(15),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,11,PDT_VENDOR_ITEM,varchar(25),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,12,PDT_VENDOR_DESCRIPTION,varchar(63),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,13,PDT_ORDER_QTY_ORDER,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,14,PDT_ORDER_QTY_STOCK,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,15,PDT_ORDER_QTY_COST,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,16,PDT_RECEIVED_QTY_ORDER,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,17,PDT_RECEIVED_QTY_STOCK,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,18,PDT_RECEIVED_QTY_COST,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,19,PDT_REMAINING_QTY_ORDER,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,20,PDT_REMAINING_QTY_STOCK,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,21,PDT_REMAINING_QTY_COST,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,22,PDT_ORDER_UOM,varchar(3),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,23,PDT_STOCK_UOM,varchar(3),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,24,PDT_COST_UOM,varchar(3),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,25,PDT_UNIT_COST,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,26,PDT_EXTENDED_COST,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,27,PDT_PO_PRINTED,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,28,PDT_PO_REGISTER_FLAG,bit,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,29,PDT_REVISED_PO_FLAG,bit,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,30,PDT_DATE_WANTED,datetime,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,31,PDT_DATE_ETA,datetime,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,32,PDT_REFERENCE_NUMBER,varchar(10),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,33,PDT_ASN_INTERFACE_FLAG,bit,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,34,PDT_INVOICE_QUANTITY,float,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,35,PDT_SALES_ORDER_NUMBER,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,36,PDT_SALES_ORDER_LINE,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,38,PDT_BINDING_REQUIRED,bit,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,39,PDT_REPLACEMENT,bit,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,40,PDT_ADVERTISING_CODE,varchar(2),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,41,PDT_GL_PURCHASE_ACCOUNT,int,1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,42,PDT_DESCRIPTION,varchar(60),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
dbo,PURCHASE_ORDER_DETAIL,43,PDT_CHARGE_DESCRIPTION,varchar(60),1,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL
